iter,timestep,episodes,train_dist,train_pulses,eval_dist,eval_pulses
668,1368064,45,14.402028,44.4889,,
669,1370112,44,14.137328,45.4773,,
670,1372160,45,14.293253,43.7556,13.584264,43.7500
671,1374208,45,13.912826,44.7111,,
672,1376256,45,14.218919,44.7333,,
673,1378304,45,14.330242,45.0000,,
674,1380352,44,14.365788,44.7045,,
675,1382400,45,14.204095,45.1111,13.988743,45.0000
676,1384448,46,14.184172,44.4130,,
677,1386496,44,13.954482,44.6818,,
678,1388544,46,14.081010,44.0000,,
679,1390592,44,14.104181,45.3864,,
680,1392640,45,14.286445,45.0222,14.192246,43.7500
681,1394688,45,14.327165,45.0444,,
682,1396736,45,14.286244,44.8444,,
683,1398784,44,14.003215,44.7045,,
684,1400832,45,14.003717,44.6889,,
685,1402880,45,14.430001,44.2889,14.075344,46.7500
686,1404928,45,14.474337,45.1111,,
687,1406976,45,14.415832,44.4889,,
688,1409024,45,14.093914,44.7333,,
689,1411072,45,14.073028,44.5778,,
690,1413120,44,14.036062,44.7500,14.736206,43.0000
691,1415168,46,14.209713,44.3043,,
692,1417216,44,14.071304,44.7500,,
693,1419264,45,14.393710,44.5111,,
694,1421312,45,14.390575,44.7333,,
695,1423360,45,14.058920,44.8222,14.856586,45.2500
696,1425408,45,14.266494,45.0000,,
697,1427456,45,14.382628,44.3778,,
698,1429504,45,13.877585,44.5333,,
699,1431552,45,14.216798,44.5778,,
700,1433600,45,14.060109,45.0444,14.033937,45.5000
701,1435648,45,14.019547,44.6000,,
702,1437696,46,14.149839,44.3043,,
703,1439744,44,14.494076,44.9545,,
704,1441792,45,13.962971,44.4222,,
705,1443840,46,14.171961,43.8478,13.586066,44.7500
706,1445888,46,14.253298,44.3478,,
707,1447936,45,14.177252,44.5556,,
708,1449984,45,13.988410,44.5111,,
709,1452032,45,14.216919,44.0222,,
710,1454080,46,14.218312,43.7826,13.369654,46.0000
711,1456128,46,13.790017,44.2391,,
712,1458176,45,14.328453,44.2667,,
713,1460224,45,14.117764,44.6667,,
714,1462272,44,14.058260,44.9091,,
715,1464320,45,14.154234,44.5778,14.342355,43.2500
716,1466368,45,14.209905,44.7333,,
717,1468416,45,14.357528,44.1778,,
718,1470464,45,14.159006,44.8000,,
719,1472512,45,14.160239,44.4667,,
720,1474560,46,14.541875,44.3261,13.986401,44.2500
721,1476608,46,14.452464,44.3043,,
722,1478656,44,14.080556,44.6818,,
723,1480704,46,14.036897,44.2174,,
724,1482752,45,14.321529,44.1111,,
725,1484800,45,14.292044,44.7778,14.674118,46.5000
726,1486848,46,13.843231,44.3913,,
727,1488896,45,13.994151,44.0667,,
728,1490944,46,14.154031,44.1739,,
729,1492992,44,14.125156,44.5455,,
730,1495040,46,14.362511,44.4565,13.262341,44.7500
731,1497088,46,14.071674,44.0435,,
732,1499136,45,14.011161,44.8444,,
733,1501184,44,13.969757,44.5909,,
734,1503232,47,14.247216,43.0638,,
735,1505280,46,14.249109,43.7391,14.556184,42.2500
736,1507328,47,14.228955,43.3617,,
737,1509376,46,14.251629,43.4130,,
738,1511424,45,13.869534,44.1333,,
739,1513472,46,14.148756,43.2609,,
740,1515520,46,14.067466,43.7826,14.303248,42.0000
741,1517568,47,14.140228,43.4255,,
742,1519616,45,14.315250,43.8667,,
743,1521664,46,14.577642,43.2826,,
744,1523712,47,14.422341,43.1277,,
745,1525760,46,14.068043,43.2391,14.589827,44.0000
746,1527808,47,13.880826,43.3830,,
747,1529856,46,13.917968,43.2391,,
748,1531904,46,14.414336,43.3261,,
749,1533952,46,14.306068,43.2391,,
750,1536000,47,14.056261,43.3617,13.762324,46.0000
751,1538048,46,14.244234,44.2826,,
752,1540096,46,14.184040,43.4130,,
753,1542144,45,14.554225,44.0444,,
754,1544192,47,14.110569,43.1702,,
755,1546240,46,14.197814,43.5217,14.106881,44.2500
756,1548288,46,14.258867,44.0000,,
757,1550336,46,14.105160,43.4130,,
758,1552384,46,14.370388,43.6087,,
759,1554432,46,13.961483,43.4783,,
760,1556480,46,14.445740,43.7826,14.184329,44.0000
761,1558528,46,13.921219,43.5000,,
762,1560576,46,14.316812,43.9783,,
763,1562624,46,14.271100,43.1957,,
764,1564672,46,14.341100,44.2391,,
765,1566720,45,14.310944,43.8000,13.936764,44.0000
766,1568768,47,14.125450,43.4043,,
767,1570816,45,14.602971,43.7778,,
768,1572864,47,14.399197,43.2340,,
769,1574912,46,14.108995,43.2174,,
770,1576960,45,14.287018,44.0222,13.646950,44.0000
771,1579008,46,13.875865,44.3043,,
772,1581056,45,14.126054,43.6667,,
773,1583104,48,13.972626,42.4583,,
774,1585152,46,14.021959,42.8913,,
775,1587200,46,14.222779,43.6522,13.996574,44.0000
776,1589248,47,14.253860,43.1489,,
777,1591296,47,14.235162,42.6170,,
778,1593344,46,14.117784,43.4783,,
779,1595392,46,14.072146,43.2826,,
780,1597440,47,14.007186,42.5745,14.671137,42.0000
781,1599488,45,14.094798,44.5333,,
782,1601536,46,14.034858,43.7391,,
783,1603584,46,14.103094,43.4565,,
784,1605632,46,14.213527,43.6087,,
785,1607680,47,14.485973,42.9787,13.593144,44.5000
786,1609728,46,13.960867,43.7391,,
787,1611776,46,14.231552,43.6304,,
788,1613824,46,13.806582,43.2174,,
789,1615872,46,14.018474,43.5000,,
790,1617920,46,14.047983,43.5652,14.878665,44.0000
791,1619968,46,14.035735,43.5870,,
792,1622016,47,14.382670,42.8723,,
793,1624064,46,14.252191,43.5870,,
794,1626112,45,14.364822,44.2222,,
795,1628160,46,14.158432,43.5652,14.053153,46.0000
796,1630208,47,14.104887,43.4043,,
797,1632256,46,14.271030,43.4783,,
798,1634304,45,14.034872,43.6667,,
799,1636352,47,13.934804,43.2979,,
800,1638400,46,14.014372,43.4565,15.149271,42.0000
801,1640448,46,14.395002,43.6522,,
802,1642496,46,14.235317,43.7609,,
803,1644544,46,14.102916,43.2826,,
804,1646592,47,14.236412,43.3191,,
805,1648640,46,14.356069,42.8913,13.530359,42.5000
806,1650688,46,14.044233,43.6087,,
807,1652736,46,14.039262,43.5652,,
808,1654784,47,14.338094,43.1064,,
809,1656832,46,14.280836,43.4565,,
810,1658880,46,13.974342,43.8043,14.835816,44.0000
811,1660928,47,14.171937,43.0638,,
812,1662976,46,14.038561,43.5217,,
813,1665024,46,14.368297,43.3043,,
814,1667072,46,14.035003,43.5652,,
815,1669120,46,14.543558,43.5652,14.399218,44.2500
816,1671168,46,13.903630,43.6739,,
817,1673216,46,13.905517,43.4348,,
818,1675264,47,14.206341,43.1489,,
819,1677312,46,14.203261,43.5000,,
820,1679360,46,13.884978,43.7174,14.768427,44.2500
821,1681408,46,14.303717,44.1957,,
822,1683456,46,14.103493,43.7391,,
823,1685504,45,14.200692,44.0222,,
824,1687552,46,14.294288,43.9130,,
825,1689600,46,14.243686,43.3696,13.874428,44.5000
826,1691648,46,14.169317,43.8261,,
827,1693696,47,13.986559,42.9362,,
828,1695744,46,13.957254,43.5000,,
829,1697792,46,14.040449,43.2391,,
830,1699840,46,14.243328,43.8043,14.163830,47.0000
831,1701888,48,14.250391,42.3542,,
832,1703936,46,14.145278,42.8261,,
833,1705984,48,14.105851,42.2292,,
834,1708032,47,13.979644,42.4894,,
835,1710080,47,14.192731,42.5106,13.494275,47.7500
836,1712128,47,14.125727,42.4468,,
837,1714176,47,13.945990,42.7872,,
838,1716224,48,14.268522,42.2917,,
839,1718272,47,14.187604,41.9149,,
840,1720320,47,14.231047,42.6809,13.543235,43.7500
841,1722368,48,14.169768,42.5000,,
842,1724416,47,14.038366,42.0000,,
843,1726464,47,14.265448,42.6809,,
844,1728512,47,14.387465,42.9149,,
845,1730560,46,13.833771,43.1087,15.090777,43.2500
846,1732608,47,14.418403,42.6383,,
847,1734656,47,14.243085,42.8511,,
848,1736704,47,14.239734,42.1064,,
849,1738752,48,14.040202,42.6042,,
850,1740800,46,13.919849,42.9783,14.891130,43.2500
851,1742848,47,14.017536,42.9149,,
852,1744896,47,13.976129,42.7234,,
853,1746944,47,14.454186,42.9362,,
854,1748992,48,14.212445,41.6250,,
855,1751040,46,14.087379,42.8696,14.410315,41.0000
856,1753088,48,14.194619,42.0417,,
857,1755136,47,14.277804,42.6383,,
858,1757184,47,14.364568,42.8511,,
859,1759232,47,14.085518,41.9787,,
860,1761280,48,13.845230,42.3125,14.391305,41.0000
861,1763328,47,14.118217,42.6170,,
862,1765376,48,14.371470,42.2917,,
863,1767424,47,14.317783,42.7021,,
864,1769472,47,14.383896,42.2766,,
865,1771520,47,14.057128,42.8936,15.005357,41.0000
866,1773568,48,14.377976,42.3958,,
867,1775616,47,14.573781,42.2128,,
868,1777664,47,14.083402,42.7234,,
869,1779712,47,14.056796,42.6383,,
870,1781760,47,13.959165,42.5532,14.132412,43.5000
871,1783808,47,14.191840,42.6596,,
872,1785856,48,14.212748,42.3958,,
873,1787904,47,14.504875,42.5532,,
874,1789952,47,13.870749,41.8723,,
875,1792000,47,14.006681,42.8085,14.368718,45.5000
876,1794048,48,14.421472,42.5000,,
877,1796096,46,14.313330,42.8261,,
878,1798144,48,14.005468,41.9167,,
879,1800192,47,14.380948,42.4894,,
880,1802240,47,14.172277,42.4255,14.630712,43.2500
881,1804288,48,14.315946,42.4167,,
882,1806336,47,14.135788,42.1277,,
883,1808384,48,14.333867,41.3958,,
884,1810432,47,14.147745,43.0426,,
885,1812480,48,14.236465,41.7500,13.709286,42.0000
886,1814528,47,14.458232,43.0213,,
887,1816576,47,14.225698,42.3617,,
888,1818624,46,14.115365,43.7609,,
889,1820672,47,14.220121,42.5106,,
890,1822720,47,14.316565,42.9787,14.211162,43.2500
891,1824768,48,14.336522,42.0417,,
892,1826816,46,13.772582,42.9348,,
893,1828864,48,14.208962,42.7083,,
894,1830912,47,14.331729,42.4255,,
895,1832960,47,14.296642,41.9362,15.173704,43.5000
896,1835008,47,14.032177,42.5745,,
897,1837056,48,14.258223,42.0417,,
898,1839104,47,14.263732,42.8936,,
899,1841152,47,14.347972,42.0000,,
900,1843200,47,14.333366,42.6383,13.432083,47.7500
901,1845248,47,14.011262,42.9149,,
902,1847296,47,14.311783,42.4468,,
903,1849344,48,13.986362,42.2500,,
904,1851392,46,14.287647,43.3696,,
905,1853440,48,14.168549,41.9375,14.457477,43.2500
906,1855488,47,13.824976,43.1064,,
907,1857536,47,14.236087,42.4255,,
908,1859584,48,14.282017,42.1458,,
909,1861632,46,14.146424,42.8696,,
910,1863680,47,14.130188,42.5319,13.860921,43.2500
911,1865728,47,14.223839,42.9574,,
912,1867776,47,14.519557,42.5745,,
913,1869824,48,13.959766,42.0833,,
914,1871872,46,13.973150,43.2174,,
915,1873920,46,14.167856,43.1522,14.114153,45.5000
916,1875968,49,14.361669,41.6327,,
917,1878016,47,14.049186,42.3404,,
918,1880064,46,13.693968,43.0652,,
919,1882112,47,13.679983,42.4255,,
920,1884160,48,14.283654,41.9792,13.645946,41.5000
921,1886208,48,14.184218,42.4792,,
922,1888256,47,14.249981,42.1064,,
923,1890304,47,14.105731,42.3830,,
924,1892352,47,14.168013,42.5106,,
925,1894400,48,14.216004,42.3958,14.524338,42.7500
926,1896448,48,14.169920,42.3333,,
927,1898496,47,14.285293,42.1064,,
928,1900544,47,14.020118,43.1064,,
929,1902592,48,14.265157,41.5833,,
930,1904640,47,14.312130,42.2553,13.793312,40.7500
931,1906688,48,14.375192,41.7500,,
932,1908736,49,13.991981,41.2245,,
933,1910784,47,14.028560,42.1702,,
934,1912832,48,14.149584,41.7500,,
935,1914880,48,14.122160,41.5208,13.723232,45.0000
936,1916928,49,14.136940,41.1837,,
937,1918976,49,14.250655,41.0612,,
938,1921024,48,14.085850,41.2500,,
939,1923072,49,14.181609,41.3265,,
940,1925120,47,13.982071,41.9362,14.197408,40.2500
941,1927168,49,14.312911,41.2653,,
942,1929216,48,14.183271,41.2708,,
943,1931264,49,14.165814,41.4082,,
944,1933312,48,14.433897,41.1875,,
945,1935360,48,14.388343,41.7083,14.361319,40.0000
946,1937408,49,14.387296,41.2245,,
947,1939456,49,14.252109,41.1837,,
948,1941504,47,13.868236,41.9362,,
949,1943552,48,14.016380,41.7500,,
950,1945600,48,14.221857,41.4583,14.836547,40.5000
951,1947648,48,14.077914,41.6667,,
952,1949696,48,14.142444,41.6875,,
953,1951744,49,14.267737,41.5102,,
954,1953792,48,14.093697,41.5000,,
955,1955840,48,14.316888,41.2708,13.961237,41.0000
956,1957888,48,14.009098,41.7292,,
957,1959936,48,14.107730,41.8958,,
958,1961984,49,14.391645,41.1633,,
959,1964032,48,14.518839,40.9583,,
960,1966080,48,14.089418,41.6667,14.585825,40.0000
961,1968128,49,14.073315,41.5918,,
962,1970176,48,13.934442,41.6875,,
963,1972224,48,14.204959,41.1667,,
964,1974272,49,14.075547,40.8367,,
965,1976320,48,14.165952,41.5833,13.821274,40.0000
966,1978368,49,14.318681,41.4694,,
967,1980416,47,14.178460,42.2340,,
968,1982464,49,14.010410,41.1224,,
969,1984512,47,14.175666,42.2128,,
