iter,timestep,episodes,train_dist,train_pulses,eval_dist,eval_pulses
1295,2652160,318,14.169383,5.4371,13.657511,3.0000
1296,2654208,299,14.237229,5.8562,,
1297,2656256,334,14.172173,5.1078,,
1298,2658304,348,14.115812,4.9080,,
1299,2660352,321,14.164919,5.3738,,
1300,2662400,353,14.187699,4.7932,13.209960,2.5000
1301,2664448,263,14.150488,6.6046,,
1302,2666496,306,14.154553,5.8562,,
1303,2668544,326,14.185451,5.2822,,
1304,2670592,345,14.187592,4.9362,,
1305,2672640,330,14.256947,5.1939,13.584877,2.2500
1306,2674688,342,14.096033,4.9795,,
1307,2676736,300,14.257040,5.8433,,
1308,2678784,282,14.155758,6.2376,,
1309,2680832,313,13.975697,5.5176,,
1310,2682880,288,14.214587,6.1632,14.105244,2.7500
1311,2684928,314,14.205206,5.4745,,
1312,2686976,331,14.084543,5.2356,,
1313,2689024,309,14.224831,5.6214,,
1314,2691072,272,14.011676,6.5331,,
1315,2693120,317,14.106334,5.3407,14.145637,14.7500
1316,2695168,368,14.151124,4.5516,,
1317,2697216,320,14.179147,5.3844,,
1318,2699264,339,14.157079,5.0737,,
1319,2701312,288,14.152779,6.1146,,
1320,2703360,353,14.155213,4.8045,14.368077,2.5000
1321,2705408,337,14.053700,5.0326,,
1322,2707456,306,14.178585,5.7418,,
1323,2709504,339,14.164816,5.0177,,
1324,2711552,329,14.159417,5.1216,,
1325,2713600,355,14.189628,4.8845,14.075296,2.7500
1326,2715648,331,14.131410,5.1813,,
1327,2717696,276,14.237362,6.4348,,
1328,2719744,327,14.159503,5.2508,,
1329,2721792,314,14.198045,5.5382,,
1330,2723840,312,14.261398,5.5481,14.217433,2.5000
1331,2725888,311,14.256952,5.5820,,
1332,2727936,354,14.157995,4.7853,,
1333,2729984,287,14.236129,6.1463,,
1334,2732032,304,14.189530,5.6645,,
1335,2734080,334,14.055275,5.1976,13.028448,15.2500
1336,2736128,371,14.102999,4.4933,,
1337,2738176,312,14.233021,5.5705,,
1338,2740224,328,14.191447,5.2683,,
1339,2742272,341,14.145959,4.9971,,
1340,2744320,390,14.061771,4.2590,13.491859,2.2500
1341,2746368,316,14.123777,5.4146,,
1342,2748416,320,14.230663,5.4719,,
1343,2750464,304,14.044469,5.6776,,
1344,2752512,317,14.092361,5.5110,,
1345,2754560,309,14.139817,5.6278,13.219848,2.2500
1346,2756608,288,14.256307,5.9618,,
1347,2758656,350,14.120495,4.9743,,
1348,2760704,318,14.145326,5.4434,,
1349,2762752,336,14.170785,5.0923,,
1350,2764800,286,14.213353,6.1608,13.049217,2.2500
1351,2766848,305,14.185136,5.6885,,
1352,2768896,306,14.056947,5.6536,,
1353,2770944,310,14.138017,5.6774,,
1354,2772992,335,14.213741,5.1134,,
1355,2775040,346,14.178764,4.9046,13.834120,2.5000
1356,2777088,298,14.148759,5.8423,,
1357,2779136,344,14.100352,4.9884,,
1358,2781184,352,14.169955,4.8097,,
1359,2783232,350,14.199951,4.8600,,
1360,2785280,393,14.182622,4.1908,14.675699,2.7500
1361,2787328,321,14.075383,5.3832,,
1362,2789376,343,14.071244,4.9417,,
1363,2791424,330,14.180456,5.2303,,
1364,2793472,382,14.179840,4.2984,,
1365,2795520,330,14.042788,5.2848,14.514091,14.5000
1366,2797568,318,14.147753,5.5818,,
1367,2799616,312,14.173924,5.5737,,
1368,2801664,346,14.147088,4.8208,,
1369,2803712,326,14.103273,5.3926,,
1370,2805760,344,14.113128,4.8895,13.388816,2.5000
1371,2807808,310,14.264050,5.6129,,
1372,2809856,329,14.176201,5.2280,,
1373,2811904,360,14.317906,4.6833,,
1374,2813952,303,14.184945,5.7360,,
1375,2816000,312,14.220241,5.5897,13.477603,3.0000
1376,2818048,340,14.022279,5.0324,,
1377,2820096,303,14.125642,5.7162,,
1378,2822144,326,14.184156,5.3221,,
1379,2824192,370,14.206008,4.5324,,
1380,2826240,349,14.135440,4.8682,13.446160,2.7500
1381,2828288,361,14.098609,4.6814,,
1382,2830336,329,14.146783,5.2128,,
1383,2832384,322,14.124031,5.3727,,
1384,2834432,352,14.119776,4.8182,,
1385,2836480,324,14.193237,5.3179,13.327340,2.2500
1386,2838528,385,14.154596,4.3221,,
1387,2840576,341,14.153057,5.0059,,
1388,2842624,280,14.158909,6.3000,,
1389,2844672,318,14.201812,5.4560,,
1390,2846720,282,14.114821,6.2270,14.119751,2.2500
1391,2848768,405,14.223937,4.0025,,
1392,2850816,395,14.032511,4.2380,,
1393,2852864,371,14.219870,4.5040,,
1394,2854912,343,14.213183,4.9971,,
1395,2856960,336,14.015669,5.0833,13.855351,2.5000
1396,2859008,319,14.285283,5.4044,,
1397,2861056,326,14.170186,5.2546,,
1398,2863104,368,14.195034,4.5978,,
1399,2865152,350,14.077946,4.8571,,
1400,2867200,381,14.149470,4.3806,14.693424,2.5000
1401,2869248,360,14.129958,4.6917,,
1402,2871296,351,14.210737,4.8376,,
1403,2873344,378,14.234447,4.3968,,
1404,2875392,367,14.179355,4.5995,,
1405,2877440,389,14.160181,4.2468,13.871922,2.7500
1406,2879488,348,14.157095,4.8448,,
1407,2881536,413,14.138288,3.9976,,
1408,2883584,357,14.136791,4.7367,,
1409,2885632,344,14.140474,4.9477,,
1410,2887680,420,14.194021,3.8810,14.066648,2.5000
1411,2889728,350,14.236205,4.8514,,
1412,2891776,365,14.261420,4.6027,,
1413,2893824,388,14.200428,4.2938,,
1414,2895872,321,14.007017,5.3707,,
1415,2897920,405,14.119879,4.0642,14.111571,2.5000
1416,2899968,389,14.089723,4.2674,,
1417,2902016,345,14.207456,4.8870,,
1418,2904064,335,14.007018,5.1672,,
1419,2906112,330,14.064869,5.1848,,
1420,2908160,350,14.200244,4.8714,13.945151,2.2500
1421,2910208,421,14.098356,3.8409,,
1422,2912256,406,14.084822,4.0714,,
1423,2914304,391,14.129818,4.2404,,
1424,2916352,373,14.151509,4.4879,,
1425,2918400,378,14.194623,4.4206,13.853976,2.2500
1426,2920448,398,14.172346,4.1457,,
1427,2922496,389,14.095862,4.2674,,
1428,2924544,438,14.071654,3.6621,,
1429,2926592,385,14.191648,4.3325,,
1430,2928640,341,14.083542,4.9883,13.754878,2.7500
1431,2930688,424,14.154795,3.8349,,
1432,2932736,376,14.129401,4.3856,,
1433,2934784,377,14.093861,4.4881,,
1434,2936832,410,14.163380,4.0000,,
1435,2938880,381,14.118709,4.2808,13.874029,2.5000
1436,2940928,341,14.223318,4.9589,,
1437,2942976,356,14.192311,4.7978,,
1438,2945024,370,14.260625,4.5405,,
1439,2947072,362,14.155899,4.6105,,
1440,2949120,334,14.215113,5.1766,13.566974,3.2500
1441,2951168,340,14.179161,5.0206,,
1442,2953216,325,14.192694,5.2985,,
1443,2955264,369,14.146631,4.5556,,
1444,2957312,390,14.161587,4.2513,,
1445,2959360,379,14.175840,4.3404,13.777134,14.0000
1446,2961408,330,14.116597,5.2091,,
1447,2963456,366,14.110338,4.5219,,
1448,2965504,313,14.129357,5.5655,,
1449,2967552,406,14.140596,4.0961,,
1450,2969600,357,14.230064,4.7283,13.965561,14.0000
1451,2971648,308,14.133001,5.6364,,
1452,2973696,448,14.140334,3.5804,,
1453,2975744,323,14.088736,5.3406,,
1454,2977792,367,14.136734,4.5722,,
1455,2979840,373,14.172549,4.4987,13.426741,14.0000
1456,2981888,356,14.101856,4.7500,,
1457,2983936,329,14.224035,5.2310,,
1458,2985984,421,14.115107,3.8575,,
1459,2988032,376,14.136802,4.4548,,
1460,2990080,394,14.167747,4.1675,13.605808,14.0000
1461,2992128,312,14.138247,5.5705,,
1462,2994176,365,14.052522,4.4904,,
1463,2996224,402,14.081181,4.2015,,
1464,2998272,310,14.115060,5.6000,,
1465,3000320,320,14.079206,5.2875,13.800476,14.0000
1466,3002368,367,14.146594,4.5640,,
1467,3004416,305,14.120588,5.7344,,
1468,3006464,291,14.195919,5.9725,,
1469,3008512,374,14.225396,4.5321,,
1470,3010560,345,14.083504,4.8261,13.672781,14.0000
1471,3012608,391,14.057029,4.2430,,
1472,3014656,349,14.222078,4.8625,,
1473,3016704,387,14.153369,4.2972,,
1474,3018752,352,14.183635,4.8153,,
1475,3020800,415,14.155481,3.9036,13.911808,14.0000
1476,3022848,376,14.093859,4.4495,,
1477,3024896,376,14.092541,4.4176,,
1478,3026944,380,14.109612,4.3395,,
1479,3028992,339,14.184647,5.1298,,
1480,3031040,353,14.041242,4.7989,13.705559,14.0000
1481,3033088,406,14.161746,4.0468,,
1482,3035136,372,14.070832,4.5054,,
1483,3037184,385,14.107430,4.2935,,
1484,3039232,349,14.160395,4.8997,,
1485,3041280,327,14.132605,5.2569,13.734612,14.0000
1486,3043328,342,14.159958,4.9620,,
1487,3045376,407,14.249957,4.0565,,
1488,3047424,395,14.007824,4.1873,,
1489,3049472,379,14.198745,4.3879,,
1490,3051520,372,14.160936,4.5081,13.770342,14.0000
1491,3053568,397,14.152068,4.1637,,
1492,3055616,344,14.194839,4.9535,,
1493,3057664,384,14.155707,4.3333,,
1494,3059712,376,14.125378,4.4441,,
1495,3061760,356,14.122763,4.7500,14.308114,14.0000
1496,3063808,358,14.163676,4.7207,,
1497,3065856,358,14.163926,4.7095,,
1498,3067904,347,14.158354,4.9107,,
1499,3069952,375,14.093863,4.4640,,
1500,3072000,384,14.095063,4.3021,14.141713,14.0000
1501,3074048,403,14.133404,4.0471,,
1502,3076096,398,14.127958,4.1859,,
1503,3078144,408,14.095342,3.9755,,
1504,3080192,395,14.163907,4.2278,,
1505,3082240,392,14.119097,4.2270,14.382859,14.0000
1506,3084288,372,14.185387,4.5081,,
1507,3086336,387,14.211866,4.2584,,
1508,3088384,418,14.185117,3.8469,,
1509,3090432,376,14.143169,4.5372,,
1510,3092480,401,14.076437,4.1072,14.194797,14.0000
1511,3094528,417,14.112075,3.8321,,
1512,3096576,375,14.121493,4.5493,,
1513,3098624,388,14.164858,4.2835,,
1514,3100672,357,14.101990,4.7255,,
1515,3102720,392,14.134807,4.2347,13.820659,14.0000
1516,3104768,408,14.182453,4.0221,,
1517,3106816,418,14.128596,3.9019,,
1518,3108864,332,14.115140,5.1596,,
1519,3110912,364,14.231442,4.5330,,
1520,3112960,365,14.093192,4.7123,13.774040,2.7500
1521,3115008,399,14.112985,4.1378,,
1522,3117056,418,14.145960,3.8684,,
1523,3119104,395,14.151942,4.2177,,
1524,3121152,358,14.167003,4.7179,,
1525,3123200,379,14.081683,4.4011,14.566679,14.0000
1526,3125248,345,14.128639,4.9362,,
1527,3127296,437,14.174602,3.6911,,
1528,3129344,372,14.106855,4.4005,,
1529,3131392,425,14.160719,3.9059,,
1530,3133440,408,14.184360,3.9534,15.046935,2.7500
1531,3135488,370,14.135740,4.5405,,
1532,3137536,381,14.133217,4.3727,,
1533,3139584,417,14.179374,3.9089,,
1534,3141632,377,14.244138,4.3316,,
1535,3143680,423,14.207874,3.9314,14.235614,2.5000
1536,3145728,410,14.140522,4.0000,,
1537,3147776,410,14.176015,3.9610,,
1538,3149824,391,14.105013,4.2711,,
1539,3151872,436,14.299617,3.6950,,
1540,3153920,417,14.082357,3.9113,13.926438,3.0000
1541,3155968,430,14.152718,3.7674,,
1542,3158016,410,14.106803,3.9951,,
1543,3160064,397,14.167074,4.1587,,
1544,3162112,472,14.201527,3.3369,,
1545,3164160,447,14.124063,3.4787,14.131929,14.0000
1546,3166208,466,14.147918,3.3734,,
1547,3168256,427,14.147228,3.8220,,
1548,3170304,367,14.122999,4.5477,,
1549,3172352,443,14.128826,3.6524,,
1550,3174400,448,14.145376,3.5692,14.032564,14.0000
1551,3176448,406,14.122454,3.9581,,
1552,3178496,429,14.117340,3.8578,,
1553,3180544,429,14.066813,3.7040,,
1554,3182592,446,14.042500,3.6570,,
1555,3184640,429,14.061977,3.7739,14.329324,14.0000
1556,3186688,423,14.220197,3.8416,,
1557,3188736,441,14.136070,3.5941,,
1558,3190784,415,14.255330,3.9759,,
1559,3192832,427,14.009939,3.7635,,
1560,3194880,510,14.015308,3.0549,14.230759,2.2500
1561,3196928,430,14.127269,3.7674,,
1562,3198976,446,14.136104,3.5874,,
1563,3201024,476,14.137906,3.2584,,
1564,3203072,441,14.140504,3.6961,,
1565,3205120,421,14.145739,3.8480,14.079148,2.2500
1566,3207168,453,14.110130,3.5210,,
1567,3209216,451,14.156348,3.5122,,
1568,3211264,455,14.244401,3.5297,,
1569,3213312,446,14.081596,3.5919,,
1570,3215360,414,14.176181,3.9469,14.148000,2.2500
1571,3217408,409,14.145110,4.0098,,
1572,3219456,408,14.100934,4.0098,,
1573,3221504,430,14.171865,3.7419,,
1574,3223552,456,14.093766,3.5175,,
1575,3225600,458,14.103155,3.4738,14.762952,2.2500
1576,3227648,427,14.028182,3.7963,,
1577,3229696,451,14.156941,3.5366,,
1578,3231744,443,14.164298,3.6140,,
1579,3233792,455,14.128315,3.5165,,
1580,3235840,437,14.104875,3.6888,14.699547,2.2500
1581,3237888,436,14.076683,3.6927,,
1582,3239936,476,14.055152,3.3088,,
1583,3241984,400,14.132359,4.0400,,
1584,3244032,381,14.110959,4.4199,,
1585,3246080,442,14.149385,3.6652,15.367989,2.2500
1586,3248128,446,14.168901,3.5942,,
